image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2359896,a tree with branches and foliage,6,3,3,0,1,"['a cactus with branches and foliage', 'a tree with organ and foliage', 'a dock with branches and foliage', 'a tree with branches and flesh', 'a tree with department and foliage']",0.0,2.0,493.0,329.0
2359926,man with glasses on head standing near train,6,4,2,0,2,"['girl with glasses on head standing near train', 'man with glasses on head standing near sedan', 'man with bow on head standing near train', 'man with glasses on face standing near train', 'man with glasses on head standing near limited']",0.0,0.0,499.0,331.0
2359976,woman on skis with one ski under her foot,6,4,2,0,2,"['woman on skis with one ski under her fist', 'nobody on skis with one ski under her foot', 'woman on dog with one ski under her foot', 'woman across skis with one ski under her foot', 'woman on skis with one ski under her right']",1.0,68.0,253.0,410.0
2359987,there is a number on a clock and a face on clock2.,6,4,2,0,2,"['there is a number on a clock and a back on clock2.', 'there is a number on a timer and a face on clock2.', 'there is a number below a clock and a face on clock2.', 'there is a compass on a clock and a face on clock2.', 'there is a height on a clock and a face on clock2.']",141.0,9.0,205.0,265.0
2360014,an owl on a rock with dirt on the ground.,6,4,2,0,2,"['an owl on a rock with wood on the ground.', 'an eagle on a rock with dirt on the ground.', 'an owl on a carpet with dirt on the ground.', 'an owl on a rock with dirt on the moon.', 'an vulture on a rock with dirt on the ground.']",64.0,40.0,278.0,230.0
2360023,windshield on a train2 and the train2 on some tracks,6,4,2,0,2,"['case on a train2 and the train2 on some tracks', 'windshield on a bus2 and the train2 on some tracks', 'windshield under a train2 and the train2 on some tracks', 'windshield on a local2 and the train2 on some tracks', 'dome on a train2 and the train2 on some tracks']",0.0,26.0,468.0,286.0
2360060,"a boy sitting on a bike in front of a building, with another boy in the background",6,4,2,0,2,"['a boy sitting on a tank in front of a building, with another boy in the background', 'a boy sitting on a bike in front of a pool, with another boy in the background', 'a kid sitting on a bike in front of a building, with another boy in the background', 'a rider sitting on a bike in front of a building, with another boy in the background', 'a boy sitting on a car in front of a building, with another boy in the background']",2.0,1.0,497.0,302.0
2360072,a girl with hair and a bra on her neck,6,4,2,0,2,"['a figure with hair and a bra on her neck', 'a girl with hair and a helmet on her neck', 'a girl with hair and a hat on her neck', 'a girl with feather and a bra on her neck', 'a girl with skin and a bra on her neck']",0.0,0.0,499.0,449.0
2360081,a couch with an arm and a quilt on the back,6,3,3,0,1,"['a dresser with an arm and a quilt on the back', 'a couch with an toe and a quilt on the back', 'a bed with an arm and a quilt on the back', 'a couch with an arm and a cover on the back', 'a couch with an arm and a throw on the back']",3.0,249.0,370.0,248.0
2360090,man wearing glasses and man2 standing by an officer,6,4,2,0,2,"['man wearing knife and man2 standing by an officer', 'man wearing glasses and man2 standing by an usher', 'man wearing steel and man2 standing by an officer', 'walker wearing glasses and man2 standing by an officer', 'man wearing glasses and man2 standing by an wright']",45.0,30.0,311.0,270.0
2360109,man on skateboard in crowd on street,6,4,2,0,2,"['man on boat in crowd on street', 'man on skateboard in class on street', 'man on car in crowd on street', 'boy on skateboard in crowd on street', 'man on skateboard in crowd on pike']",0.0,15.0,497.0,314.0
2360121,man pulling cow on a line on the road,6,4,2,0,2,"['man pulling cow on a line on the wall', 'man pulling cow across a line on the road', 'kid pulling cow on a line on the road', 'man push cow on a line on the road', 'man pulling beef on a line on the road']",10.0,75.0,474.0,292.0
2360182,"a sign in front of the depot, with a front2",6,4,2,0,2,"['a sign in rear of the depot, with a front2', 'a sign near front of the depot, with a front2', 'a sign in backside of the depot, with a front2', 'a sign across front of the depot, with a front2', 'a sign in front of the gym, with a front2']",5.0,6.0,479.0,317.0
2360192,man with shirt and leg forward by waves,6,4,2,0,2,"['man with shirt and leg forward by pop', 'man with shirt and finger forward by waves', 'man with helmet and leg forward by waves', 'man with shirt and leg forward by step', 'child with shirt and leg forward by waves']",1.0,13.0,497.0,295.0
2360193,a clock and a button beside it with legs under the clock,6,4,2,0,2,"['a clock and a pin beside it with legs under the clock', 'a clock and a button beside it with legs inside the clock', 'a clock and a chains beside it with legs under the clock', 'a clock and a button beside it with capacity under the clock', 'a clock and a button beside it with legs above the clock']",13.0,147.0,379.0,329.0
2360332,woman pouring a drink for a man,6,4,2,0,2,"['better pouring a drink for a man', 'wosteady pouring a drink for a man', 'great pouring a drink for a man', 'woman pouring a round for a man', 'woman pouring a breast for a man']",2.0,2.0,437.0,367.0
2360352,a house with a roof that has snow on it,6,3,3,0,1,"['a house with a roof that refuse snow on it', 'a house with a roof that lack snow on it', 'a room with a roof that has snow on it', 'a house with a hood that has snow on it', 'a house with a rug that has snow on it']",226.0,208.0,274.0,166.0
2360389,elbow wearing ice skates and table made out of wood,6,4,2,0,2,"['elbow wearing ice skates and table made out of dust', 'hip wearing ice skates and table made out of wood', 'elbow wearing ice skates and table break out of wood', 'elbow wearing ice skates and spray made out of wood', 'elbow wearing ice skates and table made out of rubbish']",1.0,300.0,270.0,198.0
2360399,an ambulance with a bumper and a number on it,6,3,3,0,1,"['an ambulance with a bumper and a number under it', 'an ambulance with a bumper and a number below it', 'an ambulance with a bumper and a distance on it', 'an ambulance with a bumper and a compass on it', 'an ambulance with a trailer and a number on it']",15.0,197.0,307.0,255.0
2360445,a man wearing a shirt with a design,6,4,2,0,2,"['a man wearing a suit with a design', 'a man wearing a hat with a design', 'a man wearing a shirt with a sculpture', 'a boy wearing a shirt with a design', 'a girl wearing a shirt with a design']",185.0,116.0,314.0,215.0
2360516,an island in a kitchen and a barstool in a kitchen2,6,4,2,0,2,"['an island in a bedroom and a barstool in a kitchen2', 'an island over a kitchen and a barstool in a kitchen2', 'an incline in a kitchen and a barstool in a kitchen2', 'an island in a yard and a barstool in a kitchen2', 'an earth in a kitchen and a barstool in a kitchen2']",5.0,3.0,478.0,276.0
2360518,baby with a blue blanket and a hand,6,3,2,1,1,"['granddaughter with a blue blanket and a hand', 'baby with a yellow blanket and a hand', 'baby with a blue quilt and a hand', 'baby with a blue patch and a hand', 'baby with a blue blanket and a claw']",1.0,125.0,355.0,206.0
2360531,chunk of food in a bowl on a table,6,4,2,0,2,"['chunk of food across a bowl on a table', 'chunk of food in a plate on a table', 'chunk of food in a bowl on a column', 'chunk of food in a cart on a table', 'bunch of food in a bowl on a table']",2.0,0.0,494.0,373.0
2360544,donut and donut2 in box with sugar,6,4,2,0,2,"['donut and donut2 in cream with sugar', 'donut and donut2 in box with mustard', 'donut and donut2 in box with paste', 'donut and donut2 in pan with sugar', 'snap and donut2 in box with sugar']",2.0,2.0,497.0,495.0
2360549,a screen of a computer and a cord that's connected to a box.,6,4,2,0,2,"[""a screen of a computer and a cord that's connected to a trailer."", ""a piece of a computer and a cord that's connected to a box."", ""a panel of a computer and a cord that's connected to a box."", ""a screen of a computer and a cord that's connected to a keyboard."", ""a screen of a computer and a device that's connected to a box.""]",3.0,27.0,493.0,346.0
2360550,a meter on the street and another meter on the sidewalk,6,4,2,0,2,"['a meter on the street and another meter on the boardwalk', 'a meter on the freeway and another meter on the sidewalk', 'a meter on the motorway and another meter on the sidewalk', 'a meter on the street and another meter on the alley', 'a mole on the street and another meter on the sidewalk']",1.0,300.0,372.0,199.0
2360604,a door on a door2 with a window on a building,6,4,2,0,2,"['a door on a door2 with a sash on a building', 'a door on a door2 with a window on a balcony', 'a door on a door2 with a window on a door', 'a door inside a door2 with a window on a building', 'a door on a door2 with a walker on a building']",1.0,92.0,258.0,296.0
2360613,kite with tail and string in the sky,6,4,2,0,2,"['kite with band and string in the sky', 'kite with tail and string in the neon', 'kite with tail and string in the helium', 'kite with tail and cable in the sky', 'kite with tail and gut in the sky']",1.0,2.0,497.0,372.0
2360636,a lamp next to a phone and a phone2 over an end table.,6,4,2,0,2,"['a lamp next to a phone and a phone2 at an end table.', 'a lamp next to a mat and a phone2 over an end table.', 'a lamp next to a phone and a phone2 near an end table.', 'a bar next to a phone and a phone2 over an end table.', 'a mirror next to a phone and a phone2 over an end table.']",301.0,6.0,179.0,226.0
2360647,"a dog with a nose and food, next to a bed",6,4,2,0,2,"['a dog with a nose and food, next to a box', 'a badger with a nose and food, next to a bed', 'a dog with a nose and food, next to a bench', 'a head with a nose and food, next to a bed', 'a dog with a nose and essence, next to a bed']",78.0,0.0,254.0,336.0
2360679,a dog with a collar and a comforter on a bed,6,4,2,0,2,"['a dog with a collar and a comforter inside a bed', 'a dog with a collar and a comforter on a bench', 'a dog with a waistband and a comforter on a bed', 'a dog with a collar and a lamb on a bed', 'a dog with a collar and a comforter on a couch']",1.0,0.0,498.0,374.0
2360978,"a spout on a building, with the building in a photo",6,3,3,0,1,"['a spout across a building, with the building in a photo', 'a spout on a blanket, with the building in a photo', 'a spout on a road, with the building in a photo', 'a bar on a building, with the building in a photo', 'a spout on a buildoverg, with the building in a photo']",0.0,5.0,338.0,492.0
2360981,a person huddled under an umbrella with a backpack on,6,3,3,0,1,"['a person huddled under an umbrella with a spray on', 'a persacross huddled under an umbrella with a backpack on', 'a person huddled under an umbrella with a pot on', 'a neighbor huddled under an umbrella with a backpack on', 'a head huddled under an umbrella with a backpack on']",1.0,62.0,311.0,292.0
