image_id,caption,n,n_objects,n_relations,n_attributes,n_connected_components,hard_negs,x,y,width,height
2363584,shrubbery with leaves and background behind slab,6,4,2,0,2,"['Shrubbery with leaves and background behind slab. There is no slab.', 'Shrubbery with leaves and background behind slab. There is no shrubbery.', 'Shrubbery with something and background behind slab. There are no leaves.', 'There is no shrubbery with leaves and background behind slab', 'Shrubbery with leaves and background not behind slab']",1.0,1.0,330.0,497.0
2363607,zebra in a field with hair on its heads,6,4,2,0,2,"['There is no zebra in a field with hair on its heads', 'Zebra in something with hair on its heads. There is no field.', 'Zebra in a field with something on its heads. There is no hair.', 'Zebra in a field with hair on its heads. There is no zebra.', 'Zebra not in a field with hair on its heads']",4.0,4.0,426.0,336.0
2363617,"a water pitcher on top of a table, and a basin near a basket.",6,4,2,0,2,"['A water pitcher on top of a table, and a basin near a basket. There is no water pitcher.', 'A water pitcher on top of a table, and a basin not near a basket.', 'A water pitcher on top of a table, and a basin near something. There is no basket.', 'A water pitcher on top of a table, and something near a basket. There is no basin.', 'There is no water pitcher on top of a table, and a basin near a basket.']",0.0,168.0,325.0,205.0
2363652,man playing tennis on a tennis court with a racket,6,4,2,0,2,"['Man playing tennis on a something with a racket. There is no tennis court.', 'There is no man playing tennis on a tennis court with a racket', 'Man playing tennis on a tennis court with a racket. There is no man.', 'Man playing something on a something court with a racket. There are no tennis.', 'Man not playing tennis on a tennis court with a racket']",34.0,23.0,448.0,344.0
2363660,soup under broccoli and food on plate,6,4,2,0,2,"['Soup under broccoli and food not on plate', 'Soup under something and food on plate. There is no broccoli.', 'Soup under broccoli and food on plate. There is no soup.', 'Soup under broccoli and something on plate. There is no food.', 'Soup under broccoli and food on plate. There is no plate.']",0.0,36.0,346.0,421.0
2363673,seagull with head and tail with a spot,6,4,2,0,2,"{'Seagull with head and tail with a spot. There is no seagull.', 'There is no seagull with head and tail with a spot', 'Seagull with head and tail with something. There is no spot.', 'Seagull with head and something with a spot. There is no tail.', 'Seagull with something and tail with a spot. There is no head.'}",40.0,72.0,284.0,260.0
2363683,girl eating cake with hair on head,6,4,2,0,2,"['Girl eating cake with hair on head. There is no girl.', 'There is no girl eating cake with hair on head', 'Girl eating cake with hair on head. There is no head.', 'Girl not eating cake with hair on head', 'Girl eating cake with something on head. There is no hair.']",3.0,3.0,329.0,491.0
2363686,"dessert sitting on a table, and desserts in the background",6,4,2,0,2,"['Dessert sitting on a table, and desserts not in the background', 'Dessert sitting on something, and desserts in the background. There is no table.', 'Dessert sitting on a table, and something in the background. There are no desserts.', 'Dessert sitting on a table, and desserts in something. There is no background.', 'Dessert sitting on a table, and desserts in the background. There is no dessert.']",0.0,13.0,499.0,319.0
2363691,a letter on a sign and a number on another sign,6,4,2,0,2,"{'A letter on a sign and something on another sign. There is no number.', 'There is no letter on a sign and a number on another sign', 'A letter on something and a number on another sign. There is no sign.', 'A letter on a sign and a number on another sign. There is no letter.', 'A letter not on a sign and a number not on another sign'}",0.0,0.0,433.0,332.0
2363697,a tray with an edge on a table with a shadow,6,4,2,0,2,"['There is no tray with an edge on a table with a shadow', 'A tray with an edge on a table with a shadow. There is no tray.', 'A tray with an edge on something with a shadow. There is no table.', 'A tray with an edge on a table with something. There is no shadow.', 'A tray with something on a table with a shadow. There is no edge.']",13.0,227.0,317.0,263.0
2363703,a window in the living room and a chair in front of a window,6,4,2,0,2,"['There is no window in the living room and a chair in front of a window', 'A window in the living room and a chair in front of something. There is no window.', 'A window not in the living room and a chair not in front of a window', 'A window in the living room and a chair in not front of a window', 'A window in the living room and something in front of a window. There is no chair.']",22.0,23.0,452.0,338.0
2363704,a rack with towels and a robe hanging from the rack,6,4,2,0,2,"['There is no rack with towels and a robe hanging from the rack', 'A rack with something and a robe hanging from the rack. There are no towels.', 'A rack with towels and something hanging from the rack. There is no robe.', 'A rack with towels and a robe not hanging from the rack', 'A rack not with towels and a robe hanging from the rack']",168.0,61.0,330.0,197.0
2363719,door on a building and stones on another building,6,4,2,0,2,"{'There is no door on a building and stones on another building', 'Door on something and stones on another building. There is no building.', 'Door on a building and stones on another building. There is no door.', 'Door not on a building and stones not on another building', 'Door on a building and something on another building. There are no stones.'}",4.0,0.0,494.0,370.0
2363739,a surface of a court with a border and another court,6,4,2,0,2,"['A surface not of a court with a border and another court', 'There is no surface of a court with a border and another court', 'A surface of a court with something and another court. There is no border.', 'A surface of something with a border and another court. There is no court.', 'A surface of a court with a border and another court. There is no surface.']",2.0,5.0,496.0,322.0
2363761,a child with fingernails and a spoon in a bowl.,6,4,2,0,2,"['A child with something and a spoon in a bowl. There are no fingernails.', 'A child with fingernails and something in a bowl. There is no spoon.', 'A child with fingernails and a spoon in something. There is no bowl.', 'A child with fingernails and a spoon in a bowl. There is no child.', 'There is no child with fingernails and a spoon in a bowl.']",1.0,1.0,431.0,464.0
2363769,a teddy bear with a book in front of it and an ear on it,6,3,3,0,1,"['A teddy bear with a book not in front of it and an ear on it', 'A teddy bear with something in front of it and an ear on it. There is no book.', 'A teddy bear with a book in front of it and something on it. There is no ear.', 'A teddy bear with a book in front of it and an ear on it. There is no teddy bear.', 'There is no teddy bear with a book in front of it and an ear on it']",85.0,59.0,364.0,224.0
2363781,man with head and shadow on court,6,4,2,0,2,"['There is no man with head and shadow on court', 'Man with head and shadow on court. There is no court.', 'Man with head and something on court. There is no shadow.', 'Man with head and shadow not on court', 'Man with head and shadow on court. There is no man.']",33.0,14.0,279.0,304.0
2363785,bowl of fries in front of paper,6,4,2,0,2,"{'There is no bowl of fries in front of paper', 'Bowl of fries in front of paper. There is no paper.', 'Bowl of fries in front of paper. There is no bowl.', 'Bowl of fries in something of paper. There is no front.', 'Bowl of something in front of paper. There are no fries.'}",3.0,32.0,234.0,205.0
2363794,the floor has tile2 and the room has a floor.,6,4,2,0,2,"{'The floor has something and the room has a floor. There is no tile.', 'There is no floor has tile and the room has a floor.', 'The floor not has tile and the room not has a floor.', 'The floor has tile and the room has a floor. There is no floor.', 'The floor has tile and something has a floor. There is no room.'}",1.0,1.0,498.0,373.0
2363798,the trunk of a tree and a tree2 growing on the background,6,4,2,0,2,"['The trunk of a tree and an another tree not growing on the background', 'The trunk of a tree and an another tree growing on something. There is no background.', 'The trunk of something and an another tree growing on the background. There is no tree.', 'There is no trunk of a tree and an another tree growing on the background', 'The trunk not of a tree and an another tree growing on the background']",2.0,1.0,482.0,373.0
2363801,a handle on a suitcase and a suitcase with flowers,6,4,2,0,2,"['A handle on a suitcase and a suitcase with flowers. There are no flowers.', 'A handle on a suitcase and a suitcase not with flowers', 'A handle not on a suitcase and a suitcase with flowers', 'There is no handle on a suitcase and a suitcase with flowers', 'A handle on something and something with flowers. There is no suitcase.']",53.0,45.0,282.0,274.0
